Temperature,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,ZT
650,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,80.0,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.57999999999998,613.87,108.78999999999999,505.08,14.0,16.0,2.0,15.0,1.0,14.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.14000000000000012,2.0300000000000002,0.07000000000000006,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,33.285,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,152.0,11.0,146.5,5.5,141.0,0.1865047070717118
700,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,80.0,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.57999999999998,613.87,108.78999999999999,505.08,14.0,16.0,2.0,15.0,1.0,14.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.14000000000000012,2.0300000000000002,0.07000000000000006,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,33.285,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,152.0,11.0,146.5,5.5,141.0,0.2833925158964136
750,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,80.0,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.57999999999998,613.87,108.78999999999999,505.08,14.0,16.0,2.0,15.0,1.0,14.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.14000000000000012,2.0300000000000002,0.07000000000000006,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,33.285,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,152.0,11.0,146.5,5.5,141.0,0.3985578797964749
800,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,80.0,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.57999999999998,613.87,108.78999999999999,505.08,14.0,16.0,2.0,15.0,1.0,14.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.14000000000000012,2.0300000000000002,0.07000000000000006,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,33.285,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,152.0,11.0,146.5,5.5,141.0,0.5077758553036745
850,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,80.0,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.57999999999998,613.87,108.78999999999999,505.08,14.0,16.0,2.0,15.0,1.0,14.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.14000000000000012,2.0300000000000002,0.07000000000000006,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,33.285,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,152.0,11.0,146.5,5.5,141.0,0.5798842149515896
400,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.0919010269493363
450,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.1516723008612969
500,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.2058983599019368
550,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.2428340815837958
600,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.2688911164862705
650,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.3006512443779915
700,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.3540340596783233
750,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.4344181580768537
800,16.0,82.0,66.0,49.004,32.996,82.0,81.0,94.0,13.0,84.524,3.524,81.0,32.065,207.2,175.135,119.646052,87.55394799999999,207.2,171.6,600.61,429.01,493.61796,106.99204,600.61,14.0,17.0,3.0,15.004,1.004,14.0,3.0,6.0,3.0,4.499999999999999,1.5,6.0,102.0,146.0,44.0,125.488,20.512,146.0,2.33,3.16,0.8300000000000001,2.45732,0.12732,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.004,1.004,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,6.999999999999999,14.0,6.0,28.0,22.0,17.003999999999998,10.996,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.996,1.004,4.0,24.4975,28.11,3.6125000000000007,26.943279999999998,1.1667200000000004,28.11,0.0,2.493,2.493,1.1021640000000001,1.1021640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.476,77.524,225.0,0.5205195824949796
300,34.0,82.0,48.0,62.50049850448655,19.480060317551832,82.0,81.0,96.0,15.0,85.26719840478565,4.262943969686156,81.0,78.96,207.2,128.24,155.2353030309073,51.91288769993111,207.2,386.85,722.66,335.80999999999995,604.0322133599202,59.136483868434546,600.61,14.0,17.0,3.0,15.002991026919243,1.0019910358654844,14.0,4.0,6.0,2.0,5.250249252243271,0.7490032395336425,6.0,120.0,146.0,26.0,137.51146560319046,8.729544169087937,146.0,2.1,2.66,0.56,2.328165503489532,0.11374152716327551,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.002991026919242,1.0019910358654844,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993020937188436,6.999993041811754,14.0,16.0,28.0,12.0,21.996011964107677,5.998002005946269,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,25.92,43.015,17.095,29.25221668327518,2.8022028497301235,28.11,0.0,1.062,1.062,0.3169232303090729,0.31660725500467696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.8913260219342,71.03777799204582,225.0,0.1321379485646417
350,34.0,82.0,48.0,62.50049850448655,19.480060317551832,82.0,81.0,96.0,15.0,85.26719840478565,4.262943969686156,81.0,78.96,207.2,128.24,155.2353030309073,51.91288769993111,207.2,386.85,722.66,335.80999999999995,604.0322133599202,59.136483868434546,600.61,14.0,17.0,3.0,15.002991026919243,1.0019910358654844,14.0,4.0,6.0,2.0,5.250249252243271,0.7490032395336425,6.0,120.0,146.0,26.0,137.51146560319046,8.729544169087937,146.0,2.1,2.66,0.56,2.328165503489532,0.11374152716327551,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.002991026919242,1.0019910358654844,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993020937188436,6.999993041811754,14.0,16.0,28.0,12.0,21.996011964107677,5.998002005946269,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,25.92,43.015,17.095,29.25221668327518,2.8022028497301235,28.11,0.0,1.062,1.062,0.3169232303090729,0.31660725500467696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.8913260219342,71.03777799204582,225.0,0.2342146022668628
400,34.0,82.0,48.0,62.50049850448655,19.480060317551832,82.0,81.0,96.0,15.0,85.26719840478565,4.262943969686156,81.0,78.96,207.2,128.24,155.2353030309073,51.91288769993111,207.2,386.85,722.66,335.80999999999995,604.0322133599202,59.136483868434546,600.61,14.0,17.0,3.0,15.002991026919243,1.0019910358654844,14.0,4.0,6.0,2.0,5.250249252243271,0.7490032395336425,6.0,120.0,146.0,26.0,137.51146560319046,8.729544169087937,146.0,2.1,2.66,0.56,2.328165503489532,0.11374152716327551,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.002991026919242,1.0019910358654844,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993020937188436,6.999993041811754,14.0,16.0,28.0,12.0,21.996011964107677,5.998002005946269,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,25.92,43.015,17.095,29.25221668327518,2.8022028497301235,28.11,0.0,1.062,1.062,0.3169232303090729,0.31660725500467696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.8913260219342,71.03777799204582,225.0,0.3625780628840063
450,34.0,82.0,48.0,62.50049850448655,19.480060317551832,82.0,81.0,96.0,15.0,85.26719840478565,4.262943969686156,81.0,78.96,207.2,128.24,155.2353030309073,51.91288769993111,207.2,386.85,722.66,335.80999999999995,604.0322133599202,59.136483868434546,600.61,14.0,17.0,3.0,15.002991026919243,1.0019910358654844,14.0,4.0,6.0,2.0,5.250249252243271,0.7490032395336425,6.0,120.0,146.0,26.0,137.51146560319046,8.729544169087937,146.0,2.1,2.66,0.56,2.328165503489532,0.11374152716327551,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.002991026919242,1.0019910358654844,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993020937188436,6.999993041811754,14.0,16.0,28.0,12.0,21.996011964107677,5.998002005946269,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,25.92,43.015,17.095,29.25221668327518,2.8022028497301235,28.11,0.0,1.062,1.062,0.3169232303090729,0.31660725500467696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.8913260219342,71.03777799204582,225.0,0.5141963292595456
500,34.0,82.0,48.0,62.50049850448655,19.480060317551832,82.0,81.0,96.0,15.0,85.26719840478565,4.262943969686156,81.0,78.96,207.2,128.24,155.2353030309073,51.91288769993111,207.2,386.85,722.66,335.80999999999995,604.0322133599202,59.136483868434546,600.61,14.0,17.0,3.0,15.002991026919243,1.0019910358654844,14.0,4.0,6.0,2.0,5.250249252243271,0.7490032395336425,6.0,120.0,146.0,26.0,137.51146560319046,8.729544169087937,146.0,2.1,2.66,0.56,2.328165503489532,0.11374152716327551,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.002991026919242,1.0019910358654844,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993020937188436,6.999993041811754,14.0,16.0,28.0,12.0,21.996011964107677,5.998002005946269,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.997008973080758,1.0019910358654844,4.0,25.92,43.015,17.095,29.25221668327518,2.8022028497301235,28.11,0.0,1.062,1.062,0.3169232303090729,0.31660725500467696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,153.8913260219342,71.03777799204582,225.0,0.663620266229334
